Timestamp,What is your gender?,What is the highest level of education you have completed?,What is your age?,What is your employment status?,What is your marital/relationship status?,How many people live in your household?,What is your ethnicity?,What state are you in?,What state are you in? (cleaned),How many hours a day do you typically spend on your job?,How many hours a day do you typically spend preparing meals?,"How many hours a week do you spend on housework, outside of cooking meals?",How many hours a day do you spend on electronics for leisure?,How many hours a day are you spending with your family members or roommates?,(Fill in the blank)  Social distancing has been ________ in combating the spread of COVID-19. ,Numerical Score_1,Social distancing is worthwhile.,Numerical score_2,For how long do you expect the government advised social distancing to last beyond today?,Numerical score_3,How concerned are you about the Coronavirus situation?,Numerical score_4,How would you rate President Donald Trump’s performance regarding the Coronavirus?,Numerica score_5,How many months will it take for the economy to recover?,How do you feel about the long term impact of Coronavirus on the economy?,Numerical score_6,Worker ID,Survey
4/28/2020 15:59,Male,Master’s degree,31-40,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,Washington ,Washington,9,2,3,5,10,Very effective,4,Strongly disagree,5,4-12 weeks,3,Somewhat concerned,3,Good,3,6,Somewhat worried,3,A1R5BIJP61J2KB,4
4/28/2020 16:05,Female,Bachelor’s degree,21-30,Self-employed,"Single, never married",1,White/Caucasian,WA,Washington,6,1,2,4,0,Very effective,4,Strongly disagree,5,4-12 weeks,3,Extremely concerned,4,Poor,1,12,Somewhat worried,3,A11FFJZ0C984W4,4
4/28/2020 16:10,Male,Associate degree,21-30,A student,"Single, never married",2,White/Caucasian,Iowa,Iowa,3,2,8,5,5,Very effective,4,Strongly disagree,5,4-12 weeks,3,Somewhat concerned,3,Good,3,24,Not particularly worried,2,AWKRAKM7BBQXZ,4
4/28/2020 16:10,Male,Bachelor’s degree,51-60,Self-employed,Married or domestic partnership,03-May,White/Caucasian,georgia,Georgia,8,4,15,8,10,Somewhat effective,3,Strongly disagree,5,More than 12 weeks,4,Extremely concerned,4,Neutral,2,12,Somewhat worried,3,A244ZZAED1RUZL,4
4/28/2020 16:15,Female,Master’s degree,31-40,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,Louisiana,Louisiana,8,4,3,2,2,Extremely effective,5,Somewhat disagree,4,4-12 weeks,3,Extremely concerned,4,Good,3,6,Extremely worried,4,A34WM98BN6C2GA,4
4/28/2020 16:18,Male,Bachelor’s degree,41-50,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,Pennysylvania,Pennsylvania,7,3,24,0,18,Very effective,4,Strongly disagree,5,More than 12 weeks,4,Extremely concerned,4,Good,3,6,Extremely worried,4,A2RTIGEVCVO5Y8,4
4/28/2020 16:18,Female,Bachelor’s degree,41-50,Employed for wages,"Single, never married",1,White/Caucasian,ca,California,8,1,1,2,0,Somewhat effective,3,Somewhat disagree,4,4-12 weeks,3,Somewhat concerned,3,Poor,1,24,Somewhat worried,3,A2AGQGMZVSZVUJ,4
4/28/2020 16:28,Male,Bachelor’s degree,21-30,Employed for wages,Married or domestic partnership,2,White/Caucasian,nevada,Nevada,3,2,5,3,20,Not so effective,2,Neither agree nor disagree,3,2-4 weeks,2,Not very concerned,2,Poor,1,5,Not particularly worried,2,A2ZHBK2MDL2L51,4
4/28/2020 16:32,Female,Bachelor’s degree,21-30,Self-employed,"Single, never married",1,Prefer not to say,WA,Washington,5,0.5,2,5,0,Very effective,4,Strongly disagree,5,More than 12 weeks,4,Somewhat concerned,3,Poor,1,7,Not particularly worried,2,AA9SBG7LNCG8Q,4
4/28/2020 16:34,Male,Bachelor’s degree,21-30,Employed for wages,"Single, never married",1,Black or African American,IL,Illinois,8,1,1,3,0,Extremely effective,5,Strongly agree,1,4-12 weeks,3,Somewhat concerned,3,Poor,1,24,Somewhat worried,3,A2ZRL1ZWWXJ0L7,4
4/28/2020 16:47,Female,Associate degree,51-60,Employed for wages,Divorced,03-May,White/Caucasian,Arizona,Arizona,8,3,10,3,0,Extremely effective,5,Strongly disagree,5,More than 12 weeks,4,Extremely concerned,4,Good,3,36,Extremely worried,4,AHUO072N55J8H,4
4/28/2020 16:52,Male,Doctorate degree,41-50,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,FLORIDA,Florida,4,1,2,1,3,Extremely effective,5,Strongly disagree,5,2-4 weeks,2,Extremely concerned,4,Good,3,4,Extremely worried,4,A394FXP9P48UC2,4
4/28/2020 17:03,Male,Doctorate degree,31-40,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,FLORIDA,Florida,5,1,2,7,24,Extremely effective,5,Strongly disagree,5,2-4 weeks,2,Extremely concerned,4,Good,3,15,Extremely worried,4,A1MK9E61C7IV5Q,4
4/28/2020 18:31,Female,High school diploma or equivalent,60+,Employed for wages,Married or domestic partnership,2,White/Caucasian,WY,Wyoming,8,1,1,1,4,Somewhat effective,3,Strongly agree,5,More than 12 weeks,4,Extremely concerned,4,Neutral,2,4,Somewhat worried,3,AYUGJMS7NL6SQ,5
4/28/2020 18:31,Male,Associate degree,21-30,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,NH,New Hampshire,8,3,1,1,8,Somewhat effective,3,Strongly agree,5,More than 12 weeks,4,Somewhat concerned,3,Poor,1,8,Somewhat worried,3,AVU1N78F92K93,5
4/28/2020 18:31,Female,Bachelor’s degree,21-30,Employed for wages,"Single, never married",1,White/Caucasian,TX,Texas,24,2,1,4,2,Very effective,4,Somewhat agree,4,More than 12 weeks,4,Extremely concerned,4,Neutral,2,12,Extremely worried,4,AM36K1JYK4SC1,5
4/28/2020 18:31,Female,"Some college, no degree",21-30,Employed for wages,"Single, never married",1,White/Caucasian,Texas,Texas,8,2,2,1,2,Very effective,4,Somewhat agree,4,4-12 weeks,3,Somewhat concerned,3,Good,3,6,Extremely worried,4,A37OTLWG2IBABG,5
4/28/2020 18:31,Male,Bachelor’s degree,21-30,Employed for wages,"Single, never married",1,Asian,Texas,Texas,8,1,1,2,2,Very effective,4,Strongly agree,5,More than 12 weeks,4,Somewhat concerned,3,Poor,1,4,Somewhat worried,3,AOG0PUCLMU0HH,5
4/28/2020 18:31,Male,"Some college, no degree",21-30,Out of work and looking for work,"Single, never married",2,White/Caucasian,Virginia,Virginia,0,2,2,5,1,Somewhat effective,3,Strongly agree,5,More than 12 weeks,4,Extremely concerned,4,Poor,1,24,Extremely worried,4,A1R9ZUH5KUDXLM,5
4/28/2020 18:31,Male,Associate degree,31-40,Employed for wages,"Single, never married",03-May,White/Caucasian,Pennsylvania,Pennsylvania,5,0,2,5,10,Somewhat effective,3,Somewhat agree,4,2-4 weeks,2,Not very concerned,2,Poor,1,10,Extremely worried,4,A3HGZDLMCKGPSE,5
4/28/2020 18:31,Male,Bachelor’s degree,31-40,Self-employed,Married or domestic partnership,03-May,White/Caucasian,US,USA,5,4,4,3,6,Somewhat effective,3,Strongly agree,5,4-12 weeks,3,Somewhat concerned,3,Excellent,4,5,Not particularly worried,2,A2WO59MN80DP0Z,5
4/28/2020 18:32,Male,High school diploma or equivalent,21-30,Out of work and looking for work,"Single, never married",2,White/Caucasian,North Carolina,North Carolina,6,2,4,8,2,Very effective,4,Strongly agree,5,2-4 weeks,2,Somewhat concerned,3,Poor,1,20,Somewhat worried,3,A2WYUG5PTNXZNT,5
4/28/2020 18:32,Male,High school diploma or equivalent,31-40,Self-employed,"Single, never married",1,Hispanic/Latino,California ,California,8,1,1,6,3,Very effective,4,Strongly agree,5,More than 12 weeks,4,Extremely concerned,4,Neutral,2,7,Extremely worried,4,A2K54VYAGSEL2O,5
4/28/2020 18:32,Male,Associate degree,21-30,Out of work but not currently looking for work,"Single, never married",1,Hispanic/Latino,California,California,0,1,5,7,0,Extremely effective,5,Strongly agree,5,2-4 weeks,2,Somewhat concerned,3,Poor,1,4,Not particularly worried,2,AIOOOO5OXWXKM,5
4/28/2020 18:32,Female,Master’s degree,41-50,Employed for wages,Married or domestic partnership,2,White/Caucasian,MD,Maryland,7,2,3,2,4,Somewhat effective,3,Somewhat agree,4,4-12 weeks,3,Extremely concerned,4,Poor,1,24,Extremely worried,4,A3UN1P6COG2PQF,5
4/28/2020 18:32,Female,Bachelor’s degree,41-50,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,tx,Texas,8,2,3,2,3,Somewhat effective,3,Somewhat agree,4,4-12 weeks,3,Somewhat concerned,3,Good,3,6,Extremely worried,4,A2G2BHV2KJMG67,5
4/28/2020 18:32,Male,Bachelor’s degree,41-50,Employed for wages,Married or domestic partnership,2,White/Caucasian,Virginia,Virginia,8,1,3,5,10,Very effective,4,Somewhat agree,4,4-12 weeks,3,Somewhat concerned,3,Poor,1,5,Extremely worried,4,A30US88GBGBG0V,5
4/28/2020 18:32,Male,Bachelor’s degree,31-40,Self-employed,"Single, never married",1,White/Caucasian,Kentucky,Kentucky,11,0.5,0.5,4,0,Very effective,4,Strongly agree,5,4-12 weeks,3,Somewhat concerned,3,Poor,1,12,Somewhat worried,3,A22KRF782ELLB0,5
4/28/2020 18:32,Female,Bachelor’s degree,51-60,Retired,Widowed,1,White/Caucasian,North Carolina,North Carolina,0,1,2,2,0,Very effective,4,Somewhat agree,4,2-4 weeks,2,Not at all concerned,1,Excellent,4,3,Somewhat worried,3,AHMHG8491PRQW,5
4/28/2020 18:32,Female,High school diploma or equivalent,41-50,Employed for wages,Married or domestic partnership,2,White/Caucasian,Mississippi,Mississippi,8,1,3,1,4,Extremely effective,5,Strongly agree,5,More than 12 weeks,4,Somewhat concerned,3,Poor,1,8,Somewhat worried,3,A1TBRQBLEJI3O5,5
4/28/2020 18:32,Male,High school diploma or equivalent,31-40,Employed for wages,"Single, never married",03-May,White/Caucasian,texas,Texas,8,1,14,6,6,Very effective,4,Strongly agree,5,More than 12 weeks,4,Extremely concerned,4,Neutral,2,24,Extremely worried,4,A19LWJNRM7XB3J,5
4/28/2020 18:32,Female,"Some college, no degree",31-40,Self-employed,"Single, never married",03-May,Black or African American,Georgia,Georgia,4,1,3,5,1,Very effective,4,Strongly agree,5,2-4 weeks,2,Somewhat concerned,3,Poor,1,14,Extremely worried,4,A2RJQ7V9C078KO,5
4/28/2020 18:33,Female,Bachelor’s degree,21-30,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,Illinois,Illinois,8,1,2,1,2,Extremely effective,5,Strongly agree,5,4-12 weeks,3,Extremely concerned,4,Excellent,4,6,Extremely worried,4,ARZAG3GL0AKDF,5
4/28/2020 18:33,Male,Bachelor’s degree,21-30,Self-employed,Married or domestic partnership,03-May,Black or African American,NC,North Carolina,10,1,14,2,2,Somewhat effective,3,Neither agree nor disagree,3,2-4 weeks,2,Not very concerned,2,Good,3,4,Not at all worried,1,A1YIAB21ZCMYQJ,5
4/28/2020 18:33,Male,"Some college, no degree",21-30,A student,"Single, never married",03-May,Asian,California,California,9,1,1,3,2,Somewhat effective,3,Strongly agree,5,More than 12 weeks,4,Somewhat concerned,3,Poor,1,18,Not particularly worried,2,A3HGCI4HL815H,5
4/28/2020 18:35,Male,High school diploma or equivalent,21-30,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,TENNESSEE,Tennessee,8,2,10,2,5,Somewhat effective,3,Somewhat agree,4,More than 12 weeks,4,Somewhat concerned,3,Good,3,5,Not particularly worried,2,A2W4C2ZMX4ETRT,5
4/28/2020 18:36,Male,Bachelor’s degree,21-30,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,florida,Florida,8,1,3,3,1,Somewhat effective,3,Strongly agree,5,4-12 weeks,3,Somewhat concerned,3,Neutral,2,4,Somewhat worried,3,A2EH0DH8QM4ZSB,5
4/28/2020 18:36,Male,"Some college, no degree",31-40,Employed for wages,Married or domestic partnership,2,White/Caucasian,NY,New York,8,1,2,2,2,Extremely effective,5,Strongly agree,5,More than 12 weeks,4,Extremely concerned,4,Neutral,2,24,Extremely worried,4,A2B227N1NQYS56,5
4/28/2020 18:37,Female,"Some college, no degree",21-30,Out of work and looking for work,"Single, never married",More than 5,Hispanic/Latino,NY,New York,0,2,8,5,3,Extremely effective,5,Strongly agree,5,More than 12 weeks,4,Extremely concerned,4,Neutral,2,12,Somewhat worried,3,AY9IJNO0GJ341,5
4/28/2020 18:37,Male,Bachelor’s degree,41-50,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,NC,North Carolina,10,1,7,2,4,Extremely effective,5,Strongly agree,5,2-4 weeks,2,Somewhat concerned,3,Poor,1,18,Extremely worried,4,A2Y5I2HJTRFR8H,5
4/28/2020 18:39,Female,Bachelor’s degree,60+,Self-employed,"Single, never married",1,White/Caucasian,Wisconsin,Wisconsin,9,1,2,2,5,Extremely effective,5,Strongly agree,5,4-12 weeks,3,Extremely concerned,4,Poor,1,24,Extremely worried,4,A2TDK0LD62WZ8Y,5
4/28/2020 18:39,Female,Master’s degree,51-60,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,Florida,Florida,8,4,10,2,3,Very effective,4,Strongly agree,5,2-4 weeks,2,Extremely concerned,4,Excellent,4,3,Somewhat worried,3,AW9T591E49DCX ,5
4/28/2020 18:41,Female,"Some college, no degree",21-30,Self-employed,"Single, never married",03-May,White/Caucasian,PA,Pennsylvania,5,1,2,8,2,Very effective,4,Strongly agree,5,More than 12 weeks,4,Somewhat concerned,3,Poor,1,10,Somewhat worried,3,A1C59M3HPCO503,5
4/28/2020 18:45,Male,High school diploma or equivalent,31-40,Employed for wages,"Single, never married",1,White/Caucasian,CA,California,8,1,2,15,5,Extremely effective,5,Strongly agree,5,4-12 weeks,3,Extremely concerned,4,Poor,1,12,Not particularly worried,2,A26NGLGGFTATVN,5
4/28/2020 18:46,Male,Bachelor’s degree,31-40,Out of work but not currently looking for work,"Single, never married",03-May,White/Caucasian,Florida,Florida,5,1,7,5,0,Very effective,4,Strongly agree,5,2-4 weeks,2,Somewhat concerned,3,Poor,1,24,Extremely worried,4,A2OU4N4VBIE91I,5
4/28/2020 18:48,Male,"Some college, no degree",41-50,Employed for wages,Married or domestic partnership,2,White/Caucasian,Florida,Florida,9,1,1,4,3,Very effective,4,Somewhat agree,4,2-4 weeks,2,Somewhat concerned,3,Neutral,2,9,Somewhat worried,3,A2OS3NGWKOM69E,5
4/28/2020 18:48,Female,Bachelor’s degree,21-30,Employed for wages,Married or domestic partnership,03-May,Asian,South Carolina ,South Carolina ,7,1,14,1,24,Very effective,4,Strongly agree,5,4-12 weeks,3,Somewhat concerned,3,Neutral,2,4,Somewhat worried,3,A2A91NSJ5LMGOT,5
4/28/2020 18:48,Female,"Some college, no degree",51-60,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,FLORIDA,Florida,8,1,6,2,5,Somewhat effective,3,Somewhat agree,4,2-4 weeks,2,Not very concerned,2,Excellent,4,2,Not particularly worried,2,AMA18W8F60Y2J,5
4/28/2020 18:52,Male,Master’s degree,31-40,Employed for wages,"Single, never married",1,White/Caucasian,Wisconsin,Wisconsin,8,1,1,3,0,Very effective,4,Strongly agree,5,2-4 weeks,2,Extremely concerned,4,Poor,1,6,Somewhat worried,3,A2B2HQHFBYLTXU,5
4/28/2020 18:55,Female,Bachelor’s degree,21-30,Employed for wages,"Single, never married",2,White/Caucasian,PA,Pennsylvania,8,1,5,2,3,Somewhat effective,3,Somewhat agree,4,4-12 weeks,3,Somewhat concerned,3,Poor,1,12,Somewhat worried,3,A1J8TVICSRC70W,5
4/28/2020 18:56,Female,Bachelor’s degree,31-40,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,NEWYORK,New York,4,2,15,2,3,Extremely effective,5,Strongly agree,5,4-12 weeks,3,Extremely concerned,4,Excellent,4,12,Extremely worried,4,A1QIR3JFR56TKL,5
4/28/2020 18:56,Female,"Some college, no degree",31-40,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,al,Alabama,8,1,10,10,24,Somewhat effective,3,Neither agree nor disagree,3,4-12 weeks,3,Not very concerned,2,Neutral,2,24,Not particularly worried,2,A24B5UF6RMHYGX,5
4/28/2020 18:58,Other,Bachelor’s degree,31-40,Employed for wages,"Single, never married",1,White/Caucasian,IL,Illinois,8,1,2,6,0,Somewhat effective,3,Strongly agree,5,Less than 2 weeks,1,Extremely concerned,4,Poor,1,48,Not particularly worried,2,A1WL3NZ50YEOWP,5
4/28/2020 19:05,Male,Bachelor’s degree,31-40,Employed for wages,Married or domestic partnership,03-May,Hispanic/Latino,CA,California,8,2,2,1,2,Extremely effective,5,Strongly agree,5,4-12 weeks,3,Extremely concerned,4,Excellent,4,12,Extremely worried,4,A389W27KU7H8AE,5
4/28/2020 19:07,Male,Bachelor’s degree,51-60,Self-employed,Married or domestic partnership,03-May,White/Caucasian,North carolina,North Carolina,8,6,7,5,6,Somewhat effective,3,Neither agree nor disagree,3,2-4 weeks,2,Somewhat concerned,3,Good,3,5,Somewhat worried,3,A1XU4RSZRSW056,5
4/28/2020 19:08,Female,Bachelor’s degree,31-40,Employed for wages,"Single, never married",2,Hispanic/Latino,California,California,7,0.5,2,4,3,Extremely effective,5,Strongly agree,5,4-12 weeks,3,Extremely concerned,4,Poor,1,24,Somewhat worried,3,A2E86HP0ZU8LO4,5
4/28/2020 19:10,Male,Bachelor’s degree,21-30,Employed for wages,Married or domestic partnership,2,White/Caucasian,Chicago,Illinois,20,1,3,5,10,Extremely effective,5,Strongly agree,5,2-4 weeks,2,Extremely concerned,4,Excellent,4,3,Somewhat worried,3,A36XKKUH5TKF7U,5
4/28/2020 19:10,Female,Bachelor’s degree,21-30,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,Nevada,Nevada,8,4,20,2,4,Somewhat effective,3,Somewhat disagree,2,4-12 weeks,3,Somewhat concerned,3,Good,3,3,Somewhat worried,3,ASWGQ7ZC4SZ1G,5
4/28/2020 19:18,Male,"Some college, no degree",60+,Retired,Married or domestic partnership,2,White/Caucasian,Florida,Florida,8,2,6,8,15,Very effective,4,Somewhat agree,4,4-12 weeks,3,Somewhat concerned,3,Excellent,4,12,Not particularly worried,2,A2DZUQKYJPB79,5
4/28/2020 19:22,Female,"Some college, no degree",41-50,Employed for wages,Married or domestic partnership,More than 5,White/Caucasian,Texas,Texas,8,1,3,3,6,Somewhat effective,3,Somewhat disagree,2,2-4 weeks,2,Not at all concerned,1,Good,3,3,Somewhat worried,3,A1B5O1E2T429ET,5
4/28/2020 21:50,Male,Associate degree,41-50,Employed for wages,"Single, never married",1,White/Caucasian,virginia,Virginia,7,1,3,7,1,Somewhat effective,3,Neither agree nor disagree,3,More than 12 weeks,4,Somewhat concerned,3,Neutral,2,8,Somewhat worried,3,A23UO8033OFMJ5,6
4/28/2020 21:50,Male,Bachelor’s degree,21-30,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,South Carolina,South Carolina,8,2,3,4,6,Very effective,4,Strongly disagree,5,More than 12 weeks,4,Extremely concerned,4,Poor,1,12,Extremely worried,4,A2H92K2776A1IC,6
4/28/2020 21:50,Male,"Some schooling, no diploma",51-60,Self-employed,Married or domestic partnership,03-May,Asian,2,USA,5,3,6,5,5,Somewhat effective,3,Somewhat agree,2,2-4 weeks,2,Extremely concerned,4,Neutral,2,5,Extremely worried,4,A1SYZW9RNUK0U1,6
4/28/2020 21:50,Male,Associate degree,31-40,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,TN,Tennessee,8,0,1,3,5,Somewhat effective,3,Somewhat disagree,4,2-4 weeks,2,Extremely concerned,4,Neutral,2,6,Extremely worried,4,A38FD9ENNIH98E,6
4/28/2020 21:50,Male,Master’s degree,31-40,Employed for wages,Separated,1,White/Caucasian,NY,New York,8,1,3,4,0,Very effective,4,Strongly disagree,5,4-12 weeks,3,Extremely concerned,4,Poor,1,8,Somewhat worried,3,A25S8BTK83Z7VE,6
4/28/2020 21:50,Female,Bachelor’s degree,21-30,Employed for wages,"Single, never married",2,White/Caucasian,California,California,9,1,3,2,3,Very effective,4,Strongly disagree,5,More than 12 weeks,4,Extremely concerned,4,Poor,1,12,Somewhat worried,3,A265Y95XHCU9AH,6
4/28/2020 21:50,Female,Bachelor’s degree,21-30,Employed for wages,"Single, never married",03-May,White/Caucasian,CO,Colorado ,4,1,2,8,5,Extremely effective,5,Strongly disagree,5,2-4 weeks,2,Somewhat concerned,3,Neutral,2,12,Extremely worried,4,ALP3JCPJF2DUV,6
4/28/2020 21:50,Female,Associate degree,41-50,A homemaker,Married or domestic partnership,03-May,Asian,Nevada,Nevada,0,1,5,3,24,Somewhat effective,3,Neither agree nor disagree,3,More than 12 weeks,4,Somewhat concerned,3,Excellent,4,3,Somewhat worried,3,A3DF70OJSXWOJ2,6
4/28/2020 21:50,Male,Bachelor’s degree,31-40,Employed for wages,Married or domestic partnership,03-May,Black or African American,california,California,7,2,7,1,4,Somewhat effective,3,Neither agree nor disagree,3,2-4 weeks,2,Somewhat concerned,3,Good,3,5,Somewhat worried,3,A1CWIZ7489ITS9,6
4/28/2020 21:50,Male,Master’s degree,21-30,Employed for wages,"Single, never married",2,White/Caucasian,newyork,New York,1,1,3,2,3,Somewhat effective,3,Neither agree nor disagree,3,2-4 weeks,2,Somewhat concerned,3,Neutral,2,3,Somewhat worried,3,A25C9ZUAFG5YG,6
4/28/2020 21:50,Female,Bachelor’s degree,31-40,Employed for wages,Married or domestic partnership,2,White/Caucasian,Massachusetts,Massachusetts,8,1,7,6,15,Extremely effective,5,Strongly disagree,5,2-4 weeks,2,Somewhat concerned,3,Poor,1,9,Somewhat worried,3,A28ON0TZJ5KUMB,6
4/28/2020 21:50,Male,Master’s degree,41-50,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,IL,Illinois,9,1,4,2,16,Very effective,4,Strongly disagree,5,4-12 weeks,3,Somewhat concerned,3,Poor,1,18,Extremely worried,4,ASIIBJHP327J7,6
4/28/2020 21:50,Female,Master’s degree,21-30,A student,"Single, never married",1,White/Caucasian,PA,Pennsylvania,4,0,2,5,15,Somewhat effective,3,Somewhat agree,2,4-12 weeks,3,Not very concerned,2,Poor,1,6,Not particularly worried,2,ASVLP2PTDDOM1,6
4/28/2020 21:50,Female,Bachelor’s degree,21-30,Employed for wages,Married or domestic partnership,03-May,Hispanic/Latino,North Carolina,North Carolina,8,3,6,8,24,Very effective,4,Strongly disagree,5,More than 12 weeks,4,Somewhat concerned,3,Neutral,2,12,Extremely worried,4,AOHVO62QDRTAS,6
4/28/2020 21:50,Male,Bachelor’s degree,31-40,A student,"Single, never married",2,Hispanic/Latino,California,California,5,2,10,6,20,Extremely effective,5,Strongly disagree,5,More than 12 weeks,4,Extremely concerned,4,Poor,1,24,Not particularly worried,2,A3EC3OP6U52JYC,6
4/28/2020 21:50,Female,Bachelor’s degree,21-30,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,NY,New York,5,3,5,24,3,Somewhat effective,3,Somewhat agree,2,Less than 2 weeks,1,Somewhat concerned,3,Neutral,2,12,Somewhat worried,3,AWVL6H3C9WL5X,6
4/28/2020 21:51,Female,Bachelor’s degree,41-50,Self-employed,Married or domestic partnership,03-May,White/Caucasian,Michigan,Michigan,2,3,5,8,24,Extremely effective,5,Strongly disagree,5,More than 12 weeks,4,Extremely concerned,4,Poor,1,20,Extremely worried,4,A3O9Q7AV4TDE4G,6
4/28/2020 21:51,Male,Bachelor’s degree,41-50,A homemaker,Married or domestic partnership,2,White/Caucasian,tx,Texas,2,2,3,2,3,Somewhat effective,3,Somewhat agree,2,2-4 weeks,2,Somewhat concerned,3,Neutral,2,5,Somewhat worried,3,6459376,6
4/28/2020 21:51,Female,"Some college, no degree",41-50,Self-employed,"Single, never married",03-May,White/Caucasian,Oregon,Oregon,2,1,1,12,0,Very effective,4,Somewhat disagree,4,Less than 2 weeks,1,Not very concerned,2,Good,3,36,Not particularly worried,2,A11MCPY8W4U6FL,6
4/28/2020 21:51,Female,Master’s degree,60+,Employed for wages,Divorced,1,White/Caucasian,pa,Pennsylvania,2,1,1,3,0,Somewhat effective,3,Somewhat disagree,4,4-12 weeks,3,Somewhat concerned,3,Poor,1,18,Somewhat worried,3,A330JJZGJL7IG2,6
4/28/2020 21:51,Male,Bachelor’s degree,60+,Self-employed,Married or domestic partnership,03-May,Asian,ca,California,8,1,1,3,8,Not so effective,2,Strongly disagree,5,More than 12 weeks,4,Extremely concerned,4,Neutral,2,5,Extremely worried,4,A3C7ZY26O2FBCI,6
4/28/2020 21:51,Male,Master’s degree,41-50,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,New York,New York,8,3,10,2,24,Extremely effective,5,Strongly disagree,5,4-12 weeks,3,Extremely concerned,4,Neutral,2,24,Extremely worried,4,ANIRTJBXLLWKY,6
4/28/2020 21:51,Male,Master’s degree,21-30,Employed for wages,"Single, never married",03-May,White/Caucasian,NY,New York,5,6,5,2,4,Not at all effective,1,Neither agree nor disagree,3,2-4 weeks,2,Not very concerned,2,Neutral,2,3,Not particularly worried,2,A1RP622B3KMP21,6
4/28/2020 21:51,Male,Master’s degree,21-30,Employed for wages,"Single, never married",2,White/Caucasian,newyork,New York,3,3,3,3,3,Very effective,4,Somewhat disagree,4,2-4 weeks,2,Somewhat concerned,3,Good,3,1,Somewhat worried,3,A25C9ZUAFG5YG,6
4/28/2020 21:52,Female,Associate degree,31-40,Self-employed,Married or domestic partnership,03-May,Asian,Delaware,Delaware,8,4,2,3,12,Very effective,4,Strongly disagree,5,4-12 weeks,3,Extremely concerned,4,Neutral,2,12,Not particularly worried,2,A12HZGOZQD5YK7,6
4/28/2020 21:53,Male,Bachelor’s degree,51-60,Employed for wages,Married or domestic partnership,2,Asian,New York,New York,5,1,3,4,4,Very effective,4,Strongly disagree,5,4-12 weeks,3,Extremely concerned,4,Poor,1,48,Extremely worried,4,A27AK750Y9M9KH,6
4/28/2020 21:53,Female,Bachelor’s degree,41-50,Self-employed,Married or domestic partnership,03-May,White/Caucasian,Ohio,Ohio,7,1,2,4,6,Very effective,4,Somewhat agree,2,2-4 weeks,2,Somewhat concerned,3,Excellent,4,6,Somewhat worried,3,A3P0EAK5M0I6HX,6
4/28/2020 21:53,Male,Bachelor’s degree,21-30,Employed for wages,"Single, never married",03-May,White/Caucasian,Maryland,Maryland,5,1,7,8,19,Somewhat effective,3,Strongly disagree,5,4-12 weeks,3,Extremely concerned,4,Poor,1,36,Extremely worried,4,A38Q8SPKU8VPO9,6
4/28/2020 21:54,Female,"Some college, no degree",21-30,A student,"Single, never married",03-May,White/Caucasian,Ohio,Ohio,6,1,2,10,24,Somewhat effective,3,Strongly disagree,5,More than 12 weeks,4,Somewhat concerned,3,Poor,1,12,Not particularly worried,2,A2QNVAMUHLUVMU,6
4/28/2020 21:54,Female,Bachelor’s degree,51-60,Employed for wages,Married or domestic partnership,2,Black or African American,Maryland ,Maryland ,6,3,4,3,4,Very effective,4,Somewhat agree,2,2-4 weeks,2,Somewhat concerned,3,Good,3,90,Somewhat worried,3,A346MKYREFYAEO,6
4/28/2020 21:54,Female,Bachelor’s degree,21-30,Employed for wages,Married or domestic partnership,03-May,White/Caucasian,New york,New York,6,2,2,1,4,Extremely effective,5,Strongly disagree,5,4-12 weeks,3,Extremely concerned,4,Neutral,2,6,Somewhat worried,3,A2J7R61N97WR5R,6
4/28/2020 21:55,Male,Bachelor’s degree,31-40,Employed for wages,Married or domestic partnership,03-May,Asian,Hawaii,Hawaii,8,1,0,3,10,Somewhat effective,3,Strongly disagree,5,More than 12 weeks,4,Somewhat concerned,3,Poor,1,15,Somewhat worried,3,A3HDAVWYKABCAV,6
4/28/2020 21:55,Male,Bachelor’s degree,31-40,Employed for wages,"Single, never married",1,Asian,ca,California,2,1,2,2,2,Extremely effective,5,Somewhat agree,2,Less than 2 weeks,1,Extremely concerned,4,Excellent,4,2,Not particularly worried,2,A2J2M3916US68M,6
